PERMNO,date,SHRCD,PRC,SHROUT,mcap,year,GVKEY,LPERMNO,TIC,CONM,SIC,CIK,LINKDT,LINKENDDT,gvkey,fyear,revt,CPI_factor,adj_mcap,adj_mcap_category
76804,2020-12-31,11.0,12.55,338573.0,9.628296047521012,2020,24379.0,76804.0,MTG,MGIC INVESTMENT CORP/WI,6351,876437.0,1991-08-07,,24379.0,2020.0,1199.146,1.1402926978190768,9.685312390727374,9.0-10.0
76804,2021-12-31,11.0,14.42,325583.0,9.671626980928162,2021,24379.0,76804.0,MTG,MGIC INVESTMENT CORP/WI,6351,876437.0,1991-08-07,,24379.0,2021.0,1185.675,1.064108316773858,9.69861281845759,9.0-10.0
76804,2022-12-30,11.0,13.0,297025.0,9.586736356860122,2022,24379.0,76804.0,MTG,MGIC INVESTMENT CORP/WI,6351,876437.0,1991-08-07,,24379.0,2022.0,1172.785,1.0,9.586736356860122,9.0-10.0
76804,2023-12-29,11.0,19.29,277311.0,9.728299324573175,2023,24379.0,76804.0,MTG,MGIC INVESTMENT CORP/WI,6351,876437.0,1991-08-07,,24379.0,2023.0,1155.102,0.9678462111519588,9.714105678829737,9.0-10.0
76804,2024-12-31,11.0,23.71,253365.0,9.778678174956912,2024,24379.0,76804.0,MTG,MGIC INVESTMENT CORP/WI,6351,876437.0,1991-08-07,,24379.0,2024.0,1207.731,0.9408223473959628,9.752185799628053,9.0-10.0
76838,2013-12-31,11.0,48.48,61674.0,9.475664727601272,2013,24440.0,76838.0,PRA,PROASSURANCE CORP,6331,1127703.0,1991-09-04,,24440.0,2013.0,732.639,1.273045641809994,9.58050870205688,9.0-10.0
76838,2014-12-31,11.0,45.15,57184.0,9.411932285475077,2014,24440.0,76838.0,PRA,PROASSURANCE CORP,6331,1127703.0,1991-09-04,,24440.0,2014.0,848.34,1.2647850600206558,9.513949012426973,9.0-10.0
76838,2015-12-31,11.0,48.53,53143.0,9.411456358639642,2015,24440.0,76838.0,PRA,PROASSURANCE CORP,6331,1127703.0,1991-09-04,,24440.0,2015.0,768.397,1.2567578366510908,9.51070796063899,9.0-10.0
76838,2016-12-30,11.0,56.2,53246.0,9.476023303394822,2016,24440.0,76838.0,PRA,PROASSURANCE CORP,6331,1127703.0,1991-09-04,,24440.0,2016.0,875.976,1.2315022028791982,9.566458496425343,9.0-10.0
76838,2017-12-29,11.0,57.15,53415.0,9.484679467461236,2017,24440.0,76838.0,PRA,PROASSURANCE CORP,6331,1127703.0,1991-09-04,,24440.0,2017.0,866.616,1.2058190916244629,9.565961623190201,9.0-10.0
76838,2018-12-31,11.0,40.56,53636.0,9.33755432842985,2018,24440.0,76838.0,PRA,PROASSURANCE CORP,6331,1127703.0,1991-09-04,,24440.0,2018.0,850.482,1.1821479860899564,9.410226175126809,9.0-10.0
76838,2019-12-31,11.0,36.14,53791.0,9.288697766320572,2019,24440.0,76838.0,PRA,PROASSURANCE CORP,6331,1127703.0,1991-09-04,,24440.0,2019.0,1009.895,1.155349340757066,9.351411087192574,9.0-10.0
76838,2020-12-31,11.0,17.79,53890.0,8.98168413167995,2020,24440.0,76838.0,PRA,PROASSURANCE CORP,6331,1127703.0,1991-09-04,,24440.0,2020.0,886.861,1.1402926978190768,9.038700474886312,9.0-10.0
76838,2021-12-31,11.0,25.3,53984.0,9.135385582084847,2021,24440.0,76838.0,PRA,PROASSURANCE CORP,6331,1127703.0,1991-09-04,,24440.0,2021.0,1075.436,1.064108316773858,9.162371419614276,9.0-10.0
76838,2022-12-30,11.0,17.47,53964.0,8.974397038598498,2022,24440.0,76838.0,PRA,PROASSURANCE CORP,6331,1127703.0,1991-09-04,,24440.0,2022.0,1090.778,1.0,8.974397038598498,8.0-9.0
76838,2023-12-29,11.0,13.79,50969.0,8.846870379090785,2023,24440.0,76838.0,PRA,PROASSURANCE CORP,6331,1127703.0,1991-09-04,,24440.0,2023.0,1128.414,0.9678462111519588,8.832676733347347,8.0-9.0
76838,2024-12-31,11.0,15.91,51156.0,8.91056675834134,2024,24440.0,76838.0,PRA,PROASSURANCE CORP,6331,1127703.0,1991-09-04,,24440.0,2024.0,1114.97,0.9408223473959628,8.88407438301248,8.0-9.0
77660,2013-12-31,11.0,129.99001,22943.0,9.474560182283623,2013,25339.0,77660.0,CACC,CREDIT ACCEPTANCE CORP,6141,885550.0,1992-06-05,,25339.0,2013.0,682.1,1.273045641809994,9.579404156739232,9.0-10.0
77660,2014-12-31,11.0,136.41,20598.0,9.448671262734164,2014,25339.0,77660.0,CACC,CREDIT ACCEPTANCE CORP,6141,885550.0,1992-06-05,,25339.0,2014.0,723.5,1.2647850600206558,9.550687989686061,9.0-10.0
77660,2015-12-31,11.0,214.02,20597.0,9.644258328716148,2015,25339.0,77660.0,CACC,CREDIT ACCEPTANCE CORP,6141,885550.0,1992-06-05,,25339.0,2015.0,825.3,1.2567578366510908,9.743509930715497,9.0-10.0
77660,2016-12-30,11.0,217.50999,19877.0,9.635830046146545,2016,25339.0,77660.0,CACC,CREDIT ACCEPTANCE CORP,6141,885550.0,1992-06-05,,25339.0,2016.0,969.2,1.2315022028791982,9.726265239177065,9.0-10.0
77660,2017-12-29,11.0,323.48001,19310.0,9.795629721643673,2017,25339.0,77660.0,CACC,CREDIT ACCEPTANCE CORP,6141,885550.0,1992-06-05,,25339.0,2017.0,1110.0,1.2058190916244629,9.876911877372638,9.0-10.0
77660,2018-12-31,11.0,381.76001,18973.0,9.85992644008184,2018,25339.0,77660.0,CACC,CREDIT ACCEPTANCE CORP,6141,885550.0,1992-06-05,,25339.0,2018.0,1285.8,1.1821479860899564,9.932598286778799,9.0-10.0
77660,2019-12-31,11.0,442.32999,18353.0,9.90945345016734,2019,25339.0,77660.0,CACC,CREDIT ACCEPTANCE CORP,6141,885550.0,1992-06-05,,25339.0,2019.0,1489.0,1.155349340757066,9.972166771039342,9.0-10.0
77660,2020-12-31,11.0,346.14001,16819.0,9.765051972459116,2020,25339.0,77660.0,CACC,CREDIT ACCEPTANCE CORP,6141,885550.0,1992-06-05,,25339.0,2020.0,1669.3,1.1402926978190768,9.822068315665478,9.0-10.0
77660,2021-12-31,11.0,687.67999,14146.0,9.98802004124242,2021,25339.0,77660.0,CACC,CREDIT ACCEPTANCE CORP,6141,885550.0,1992-06-05,,25339.0,2021.0,1856.0,1.064108316773858,10.015005878771849,>=10.0
77660,2022-12-30,11.0,474.39999,12757.0,9.781893226728592,2022,25339.0,77660.0,CACC,CREDIT ACCEPTANCE CORP,6141,885550.0,1992-06-05,,25339.0,2022.0,1832.4,1.0,9.781893226728592,9.0-10.0
77660,2023-12-29,11.0,532.72998,12522.0,9.824180837349374,2023,25339.0,77660.0,CACC,CREDIT ACCEPTANCE CORP,6141,885550.0,1992-06-05,,25339.0,2023.0,1901.9,0.9678462111519588,9.809987191605936,9.0-10.0
77660,2024-12-31,11.0,469.45999,12112.0,9.754814447336091,2024,25339.0,77660.0,CACC,CREDIT ACCEPTANCE CORP,6141,885550.0,1992-06-05,,25339.0,2024.0,2162.4,0.9408223473959628,9.728322072007233,9.0-10.0
77730,2013-12-31,11.0,33.46,273572.0,9.961597582058332,2013,10793.0,77730.0,TSN,TYSON FOODS INC  -CL A,2011,100493.0,1972-12-14,,10793.0,2013.0,34374.0,1.273045641809994,10.06644155651394,>=10.0
77730,2014-12-31,11.0,40.09,305193.0,10.08761062453652,2014,10793.0,77730.0,TSN,TYSON FOODS INC  -CL A,2011,100493.0,1972-12-14,,10793.0,2014.0,37580.0,1.2647850600206558,10.189627351488417,>=10.0
77730,2015-12-31,11.0,53.33,294051.0,10.195394244359356,2015,10793.0,77730.0,TSN,TYSON FOODS INC  -CL A,2011,100493.0,1972-12-14,,10793.0,2015.0,41373.0,1.2567578366510908,10.294645846358705,>=10.0
77730,2016-12-30,11.0,61.68,287705.0,10.24909177456458,2016,10793.0,77730.0,TSN,TYSON FOODS INC  -CL A,2011,100493.0,1972-12-14,,10793.0,2016.0,36881.0,1.2315022028791982,10.3395269675951,>=10.0
77730,2017-12-29,11.0,81.07,297359.0,10.382141260601813,2017,10793.0,77730.0,TSN,TYSON FOODS INC  -CL A,2011,100493.0,1972-12-14,,10793.0,2017.0,38260.0,1.2058190916244629,10.463423416330778,>=10.0
77730,2018-12-31,11.0,53.4,295630.0,10.198289760409542,2018,10793.0,77730.0,TSN,TYSON FOODS INC  -CL A,2011,100493.0,1972-12-14,,10793.0,2018.0,40052.0,1.1821479860899564,10.270961607106502,>=10.0
77730,2019-12-31,11.0,91.04,295365.0,10.429591280286136,2019,10793.0,77730.0,TSN,TYSON FOODS INC  -CL A,2011,100493.0,1972-12-14,,10793.0,2019.0,42405.0,1.155349340757066,10.492304601158137,>=10.0
77730,2020-12-31,11.0,64.44,294793.0,10.27867269852759,2020,10793.0,77730.0,TSN,TYSON FOODS INC  -CL A,2011,100493.0,1972-12-14,,10793.0,2020.0,43185.0,1.1402926978190768,10.335689041733952,>=10.0
77730,2021-12-31,11.0,87.16,294771.0,10.409801976339626,2021,10793.0,77730.0,TSN,TYSON FOODS INC  -CL A,2011,100493.0,1972-12-14,,10793.0,2021.0,47594.0,1.064108316773858,10.436787813869055,>=10.0
77730,2022-12-30,11.0,62.25,287816.0,10.253254288935295,2022,10793.0,77730.0,TSN,TYSON FOODS INC  -CL A,2011,100493.0,1972-12-14,,10793.0,2022.0,53282.0,1.0,10.253254288935295,>=10.0
77730,2023-12-29,11.0,53.75,286351.0,10.18727717269047,2023,10793.0,77730.0,TSN,TYSON FOODS INC  -CL A,2011,100493.0,1972-12-14,,10793.0,2023.0,53037.0,0.9678462111519588,10.173083526947032,>=10.0
77730,2024-12-31,11.0,57.44,286164.0,10.215829428985256,2024,10793.0,77730.0,TSN,TYSON FOODS INC  -CL A,2011,100493.0,1972-12-14,,10793.0,2024.0,53354.0,0.9408223473959628,10.189337053656397,>=10.0
78211,2013-12-31,11.0,14.48,35111.0,8.706211760688406,2013,26016.0,78211.0,UVE,UNIVERSAL INSURANCE HLDGS,6331,891166.0,1992-12-16,,26016.0,2013.0,301.159,1.273045641809994,8.811055735144015,8.0-9.0
78211,2014-12-31,11.0,20.45,34262.0,8.84550602309229,2014,26016.0,78211.0,UVE,UNIVERSAL INSURANCE HLDGS,6331,891166.0,1992-12-16,,26016.0,2014.0,369.276,1.2647850600206558,8.947522750044186,8.0-9.0
78211,2015-12-31,11.0,23.18,35600.0,8.916563429600453,2015,26016.0,78211.0,UVE,UNIVERSAL INSURANCE HLDGS,6331,891166.0,1992-12-16,,26016.0,2015.0,546.544,1.2567578366510908,9.015815031599802,9.0-10.0
78211,2016-12-30,11.0,28.4,35038.0,8.997857648337794,2016,26016.0,78211.0,UVE,UNIVERSAL INSURANCE HLDGS,6331,891166.0,1992-12-16,,26016.0,2016.0,685.289,1.2315022028791982,9.088292841368315,9.0-10.0
78211,2017-12-29,11.0,27.35,34443.0,8.974058302333274,2017,26016.0,78211.0,UVE,UNIVERSAL INSURANCE HLDGS,6331,891166.0,1992-12-16,,26016.0,2017.0,751.916,1.2058190916244629,9.05534045806224,9.0-10.0
78211,2018-12-31,11.0,37.92,34939.0,9.122178799413202,2018,26016.0,78211.0,UVE,UNIVERSAL INSURANCE HLDGS,6331,891166.0,1992-12-16,,26016.0,2018.0,823.816,1.1821479860899564,9.194850646110162,9.0-10.0
78211,2019-12-31,11.0,27.99,33211.0,8.968284851087837,2019,26016.0,78211.0,UVE,UNIVERSAL INSURANCE HLDGS,6331,891166.0,1992-12-16,,26016.0,2019.0,939.351,1.155349340757066,9.030998171959839,9.0-10.0
78211,2020-12-31,11.0,15.11,31334.0,8.675280303428888,2020,26016.0,78211.0,UVE,UNIVERSAL INSURANCE HLDGS,6331,891166.0,1992-12-16,,26016.0,2020.0,1072.77,1.1402926978190768,8.73229664663525,8.0-9.0
78211,2021-12-31,11.0,17.0,31168.0,8.724157856576795,2021,26016.0,78211.0,UVE,UNIVERSAL INSURANCE HLDGS,6331,891166.0,1992-12-16,,26016.0,2021.0,1121.851,1.064108316773858,8.751143694106224,8.0-9.0
78211,2022-12-30,11.0,10.59,30513.0,8.509380869139425,2022,26016.0,78211.0,UVE,UNIVERSAL INSURANCE HLDGS,6331,891166.0,1992-12-16,,26016.0,2022.0,1222.658,1.0,8.509380869139425,8.0-9.0
78211,2023-12-29,11.0,15.98,29186.0,8.668751353112132,2023,26016.0,78211.0,UVE,UNIVERSAL INSURANCE HLDGS,6331,891166.0,1992-12-16,,26016.0,2023.0,1391.582,0.9678462111519588,8.654557707368694,8.0-9.0
78211,2024-12-31,11.0,21.06,28286.0,8.775029903887535,2024,26016.0,78211.0,UVE,UNIVERSAL INSURANCE HLDGS,6331,891166.0,1992-12-16,,26016.0,2024.0,1520.536,0.9408223473959628,8.748537528558677,8.0-9.0
78908,2013-12-31,11.0,14.57,7536.0,8.040600441554812,2013,27776.0,78908.0,RCKY,ROCKY BRANDS INC,3140,895456.0,1993-02-03,,27776.0,2013.0,244.871,1.273045641809994,8.14544441601042,8.0-9.0
78908,2014-12-31,11.0,13.42,7550.0,8.005699467462161,2014,27776.0,78908.0,RCKY,ROCKY BRANDS INC,3140,895456.0,1993-02-03,,27776.0,2014.0,286.242,1.2647850600206558,8.107716194414058,8.0-9.0
78908,2015-12-31,11.0,11.56,7567.0,7.941881568052078,2015,27776.0,78908.0,RCKY,ROCKY BRANDS INC,3140,895456.0,1993-02-03,,27776.0,2015.0,269.302,1.2567578366510908,8.041133170051426,8.0-9.0
78908,2016-12-30,11.0,11.55,7421.0,7.933044415817083,2016,27776.0,78908.0,RCKY,ROCKY BRANDS INC,3140,895456.0,1993-02-03,,27776.0,2016.0,260.259,1.2315022028791982,8.023479608847603,8.0-9.0
78908,2017-12-29,11.0,18.9,7399.0,8.145634831494927,2017,27776.0,78908.0,RCKY,ROCKY BRANDS INC,3140,895456.0,1993-02-03,,27776.0,2017.0,253.197,1.2058190916244629,8.226916987223893,8.0-9.0
78908,2018-12-31,11.0,26.0,7368.0,8.28232296515961,2018,27776.0,78908.0,RCKY,ROCKY BRANDS INC,3140,895456.0,1993-02-03,,27776.0,2018.0,252.694,1.1821479860899564,8.35499481185657,8.0-9.0
78908,2019-12-31,11.0,29.43,7360.0,8.33566807643711,2019,27776.0,78908.0,RCKY,ROCKY BRANDS INC,3140,895456.0,1993-02-03,,27776.0,2019.0,270.408,1.155349340757066,8.39838139730911,8.0-9.0
78908,2020-12-31,11.0,28.07,7248.0,8.308460597303196,2020,27776.0,78908.0,RCKY,ROCKY BRANDS INC,3140,895456.0,1993-02-03,,27776.0,2020.0,277.309,1.1402926978190768,8.365476940509557,8.0-9.0
78908,2021-12-31,11.0,39.8,7302.0,8.463324900687397,2021,27776.0,78908.0,RCKY,ROCKY BRANDS INC,3140,895456.0,1993-02-03,,27776.0,2021.0,514.227,1.064108316773858,8.490310738216825,8.0-9.0
78908,2022-12-30,11.0,23.62,7339.0,8.238916780977124,2022,27776.0,78908.0,RCKY,ROCKY BRANDS INC,3140,895456.0,1993-02-03,,27776.0,2022.0,615.475,1.0,8.238916780977124,8.0-9.0
78908,2023-12-29,11.0,30.18,7412.0,8.349654646086432,2023,27776.0,78908.0,RCKY,ROCKY BRANDS INC,3140,895456.0,1993-02-03,,27776.0,2023.0,461.833,0.9678462111519588,8.335461000342994,8.0-9.0
78908,2024-12-31,11.0,22.8,7454.0,8.230324235418275,2024,27776.0,78908.0,RCKY,ROCKY BRANDS INC,3140,895456.0,1993-02-03,,27776.0,2024.0,453.772,0.9408223473959628,8.203831860089416,8.0-9.0
78915,2013-12-31,11.0,38.11,15705.0,8.777076889506692,2013,27828.0,78915.0,UEIC,UNIVERSAL ELECTRONICS INC,3651,101984.0,1993-02-12,,27828.0,2013.0,529.354,1.273045641809994,8.8819208639623,8.0-9.0
78915,2014-12-31,11.0,65.03,15901.0,9.01453819158781,2014,27828.0,78915.0,UEIC,UNIVERSAL ELECTRONICS INC,3651,101984.0,1993-02-12,,27828.0,2014.0,562.329,1.2647850600206558,9.116554918539707,9.0-10.0
78915,2015-12-31,11.0,51.35,14352.0,8.867452873633313,2015,27828.0,78915.0,UEIC,UNIVERSAL ELECTRONICS INC,3651,101984.0,1993-02-12,,27828.0,2015.0,602.833,1.2567578366510908,8.966704475632662,8.0-9.0
78915,2016-12-30,11.0,64.55,14553.0,8.972848775948165,2016,27828.0,78915.0,UEIC,UNIVERSAL ELECTRONICS INC,3651,101984.0,1993-02-12,,27828.0,2016.0,651.371,1.2315022028791982,9.063283968978686,9.0-10.0
78915,2017-12-29,11.0,47.25,14058.0,8.822325351825889,2017,27828.0,78915.0,UEIC,UNIVERSAL ELECTRONICS INC,3651,101984.0,1993-02-12,,27828.0,2017.0,695.79,1.2058190916244629,8.903607507554854,8.0-9.0
78915,2018-12-31,11.0,25.28,13816.0,8.54315939416975,2018,27828.0,78915.0,UEIC,UNIVERSAL ELECTRONICS INC,3651,101984.0,1993-02-12,,27828.0,2018.0,678.383,1.1821479860899564,8.61583124086671,8.0-9.0
78915,2019-12-31,11.0,52.26,13944.0,8.862556779493243,2019,27828.0,78915.0,UEIC,UNIVERSAL ELECTRONICS INC,3651,101984.0,1993-02-12,,27828.0,2019.0,753.477,1.155349340757066,8.925270100365244,8.0-9.0
78915,2020-12-31,11.0,52.46,13774.0,8.858888364903637,2020,27828.0,78915.0,UEIC,UNIVERSAL ELECTRONICS INC,3651,101984.0,1993-02-12,,27828.0,2020.0,614.68,1.1402926978190768,8.915904708109998,8.0-9.0
78915,2021-12-31,11.0,40.75,12818.0,8.717947880324044,2021,27828.0,78915.0,UEIC,UNIVERSAL ELECTRONICS INC,3651,101984.0,1993-02-12,,27828.0,2021.0,601.602,1.064108316773858,8.744933717853472,8.0-9.0
78915,2022-12-30,11.0,20.81,12705.0,8.422246749598015,2022,27828.0,78915.0,UEIC,UNIVERSAL ELECTRONICS INC,3651,101984.0,1993-02-12,,27828.0,2022.0,542.751,1.0,8.422246749598015,8.0-9.0
78915,2023-12-29,11.0,9.39,12887.0,8.082817420784382,2023,27828.0,78915.0,UEIC,UNIVERSAL ELECTRONICS INC,3651,101984.0,1993-02-12,,27828.0,2023.0,420.457,0.9678462111519588,8.068623775040944,8.0-9.0
78915,2024-12-31,11.0,11.0,13028.0,8.156270435051061,2024,27828.0,78915.0,UEIC,UNIVERSAL ELECTRONICS INC,3651,101984.0,1993-02-12,,27828.0,2024.0,394.879,0.9408223473959628,8.129778059722202,8.0-9.0
79094,2013-12-31,11.0,17.44,206454.0,9.55636978224708,2013,28195.0,79094.0,JBL,JABIL INC,3672,898293.0,1993-04-29,,28195.0,2013.0,18336.894,1.273045641809994,9.661213756702688,9.0-10.0
79094,2014-12-31,11.0,21.83,193222.0,9.625110308796124,2014,28195.0,79094.0,JBL,JABIL INC,3672,898293.0,1993-04-29,,28195.0,2014.0,15762.146,1.2647850600206558,9.72712703574802,9.0-10.0
79094,2015-12-31,11.0,23.29,190538.0,9.647151090827387,2015,28195.0,79094.0,JBL,JABIL INC,3672,898293.0,1993-04-29,,28195.0,2015.0,17899.196,1.2567578366510908,9.746402692826736,9.0-10.0
79094,2016-12-30,11.0,23.67,184492.0,9.640175796818838,2016,28195.0,79094.0,JBL,JABIL INC,3672,898293.0,1993-04-29,,28195.0,2016.0,18353.086,1.2315022028791982,9.730610989849358,9.0-10.0
79094,2017-12-29,11.0,26.25,176856.0,9.666749105976374,2017,28195.0,79094.0,JBL,JABIL INC,3672,898293.0,1993-04-29,,28195.0,2017.0,19063.121,1.2058190916244629,9.74803126170534,9.0-10.0
79094,2018-12-31,11.0,24.79,157987.0,9.592897879161848,2018,28195.0,79094.0,JBL,JABIL INC,3672,898293.0,1993-04-29,,28195.0,2018.0,22095.416,1.1821479860899564,9.665569725858807,9.0-10.0
79094,2019-12-31,11.0,41.33,153231.0,9.801612041120013,2019,28195.0,79094.0,JBL,JABIL INC,3672,898293.0,1993-04-29,,28195.0,2019.0,25282.32,1.155349340757066,9.864325361992014,9.0-10.0
79094,2020-12-31,11.0,42.53,149550.0,9.80348180008136,2020,28195.0,79094.0,JBL,JABIL INC,3672,898293.0,1993-04-29,,28195.0,2020.0,27266.438,1.1402926978190768,9.860498143287723,9.0-10.0
79094,2021-12-31,11.0,70.35,144166.0,10.00612695054911,2021,28195.0,79094.0,JBL,JABIL INC,3672,898293.0,1993-04-29,,28195.0,2021.0,29285.0,1.064108316773858,10.033112788078538,>=10.0
79094,2022-12-30,11.0,68.2,134639.0,9.962955252014511,2022,28195.0,79094.0,JBL,JABIL INC,3672,898293.0,1993-04-29,,28195.0,2022.0,33478.0,1.0,9.962955252014511,9.0-10.0
79094,2023-12-29,11.0,127.4,128647.0,10.21456909107864,2023,28195.0,79094.0,JBL,JABIL INC,3672,898293.0,1993-04-29,,28195.0,2023.0,34702.0,0.9678462111519588,10.200375445335203,>=10.0
79094,2024-12-31,11.0,143.89999,111693.0,10.206086719713149,2024,28195.0,79094.0,JBL,JABIL INC,3672,898293.0,1993-04-29,,28195.0,2024.0,28883.0,0.9408223473959628,10.17959434438429,>=10.0
79338,2013-12-31,11.0,16.93,85240.0,9.1593003991511,2013,10991.0,79338.0,SGMS,SCIENTIFIC GAMES CORP,3570,750004.0,1984-08-23,,10991.0,2013.0,1090.9,1.273045641809994,9.264144373606708,9.0-10.0
79338,2014-12-31,11.0,12.73,85100.0,9.034757963738244,2014,10991.0,79338.0,SGMS,SCIENTIFIC GAMES CORP,3570,750004.0,1984-08-23,,10991.0,2014.0,1786.4,1.2647850600206558,9.13677469069014,9.0-10.0
79338,2015-12-31,11.0,8.97,86500.0,8.889808550508906,2015,10991.0,79338.0,SGMS,SCIENTIFIC GAMES CORP,3570,750004.0,1984-08-23,,10991.0,2015.0,2758.8,1.2567578366510908,8.989060152508255,8.0-9.0
79338,2016-12-30,11.0,14.0,88000.0,9.090610707828407,2016,10991.0,79338.0,SGMS,SCIENTIFIC GAMES CORP,3570,750004.0,1984-08-23,,10991.0,2016.0,2883.4,1.2315022028791982,9.181045900858928,9.0-10.0
79338,2017-12-29,11.0,51.3,89900.0,9.663877056845044,2017,10991.0,79338.0,SGMS,SCIENTIFIC GAMES CORP,3570,750004.0,1984-08-23,,10991.0,2017.0,3083.6,1.2058190916244629,9.74515921257401,9.0-10.0
79338,2018-12-31,11.0,17.88,91900.0,9.21568302584601,2018,10991.0,79338.0,SGMS,SCIENTIFIC GAMES CORP,3570,750004.0,1984-08-23,,10991.0,2018.0,3363.2,1.1821479860899564,9.28835487254297,9.0-10.0
79338,2019-12-31,11.0,26.78,94000.0,9.400938426275689,2019,10991.0,79338.0,SGMS,SCIENTIFIC GAMES CORP,3570,750004.0,1984-08-23,,10991.0,2019.0,3400.0,1.155349340757066,9.46365174714769,9.0-10.0
79338,2020-12-31,11.0,41.49,95000.0,9.59566704011782,2020,10991.0,79338.0,SGMS,SCIENTIFIC GAMES CORP,3570,750004.0,1984-08-23,,10991.0,2020.0,2724.0,1.1402926978190768,9.652683383324183,9.0-10.0
79338,2021-12-31,11.0,66.83,97000.0,9.81174319538994,2021,10991.0,79338.0,SGMS,SCIENTIFIC GAMES CORP,3570,750004.0,1984-08-23,,10991.0,2021.0,2153.0,1.064108316773858,9.83872903291937,9.0-10.0
79338,2022-12-30,11.0,58.6,91000.0,9.726939008339183,2022,10991.0,79338.0,SGMS,SCIENTIFIC GAMES CORP,3570,750004.0,1984-08-23,,10991.0,2022.0,2512.0,1.0,9.726939008339183,9.0-10.0
79338,2023-12-29,11.0,82.11,90000.0,9.868638561569112,2023,10991.0,79338.0,SGMS,SCIENTIFIC GAMES CORP,3570,750004.0,1984-08-23,,10991.0,2023.0,2902.0,0.9678462111519588,9.854444915825674,9.0-10.0
79338,2024-12-31,11.0,86.38,88308.0,9.882413248685152,2024,10991.0,79338.0,SGMS,SCIENTIFIC GAMES CORP,3570,750004.0,1984-08-23,,10991.0,2024.0,3188.0,0.9408223473959628,9.855920873356293,9.0-10.0
79668,2013-12-31,11.0,70.45,43454.0,9.485910757469885,2013,28940.0,79668.0,BDC,BELDEN INC,3670,913142.0,1993-09-30,,28940.0,2013.0,2069.193,1.273045641809994,9.590754731925493,9.0-10.0
79668,2014-12-31,11.0,78.81,42816.0,9.528187419257444,2014,28940.0,79668.0,BDC,BELDEN INC,3670,913142.0,1993-09-30,,28940.0,2014.0,2308.265,1.2647850600206558,9.63020414620934,9.0-10.0
79668,2015-12-31,11.0,47.68,41976.0,9.301337297922462,2015,28940.0,79668.0,BDC,BELDEN INC,3670,913142.0,1993-09-30,,28940.0,2015.0,2309.222,1.2567578366510908,9.40058889992181,9.0-10.0
79668,2016-12-30,11.0,74.77,42144.0,9.49846313392837,2016,28940.0,79668.0,BDC,BELDEN INC,3670,913142.0,1993-09-30,,28940.0,2016.0,2351.118,1.2315022028791982,9.58889832695889,9.0-10.0
79668,2017-12-29,11.0,77.17,42174.0,9.512493293950223,2017,28940.0,79668.0,BDC,BELDEN INC,3670,913142.0,1993-09-30,,28940.0,2017.0,2388.643,1.2058190916244629,9.593775449679189,9.0-10.0
79668,2018-12-31,11.0,41.77,40305.0,9.226223400753971,2018,28940.0,79668.0,BDC,BELDEN INC,3670,913142.0,1993-09-30,,28940.0,2018.0,2585.368,1.1821479860899564,9.29889524745093,9.0-10.0
79668,2019-12-31,11.0,55.0,45458.0,9.397973013798484,2019,28940.0,79668.0,BDC,BELDEN INC,3670,913142.0,1993-09-30,,28940.0,2019.0,2131.278,1.155349340757066,9.460686334670486,9.0-10.0
79668,2020-12-31,11.0,41.9,44610.0,9.271646246207911,2020,28940.0,79668.0,BDC,BELDEN INC,3670,913142.0,1993-09-30,,28940.0,2020.0,1862.716,1.1402926978190768,9.328662589414273,9.0-10.0
79668,2021-12-31,11.0,65.73,44898.0,9.469990627887046,2021,28940.0,79668.0,BDC,BELDEN INC,3670,913142.0,1993-09-30,,28940.0,2021.0,2408.1,1.064108316773858,9.496976465416475,9.0-10.0
79668,2022-12-30,11.0,71.9,42806.0,9.488233537533,2022,28940.0,79668.0,BDC,BELDEN INC,3670,913142.0,1993-09-30,,28940.0,2022.0,2606.485,1.0,9.488233537533,9.0-10.0
79668,2023-12-29,11.0,77.25,41682.0,9.507847037354871,2023,28940.0,79668.0,BDC,BELDEN INC,3670,913142.0,1993-09-30,,28940.0,2023.0,2512.084,0.9678462111519588,9.493653391611433,9.0-10.0
79668,2024-12-31,11.0,112.61,40337.0,9.657280553591368,2024,28940.0,79668.0,BDC,BELDEN INC,3670,913142.0,1993-09-30,,28940.0,2024.0,2460.979,0.9408223473959628,9.63078817826251,9.0-10.0
79702,2013-12-31,11.0,0.734,39192.0,7.458893486364345,2013,29086.0,79702.0,PTN,PALATIN TECHNOLOGIES INC,2836,911216.0,1997-10-14,,29086.0,2013.0,0.01,1.273045641809994,7.563737460819954,<8.0
79702,2014-12-31,11.0,0.73,39490.0,7.459809993857,2014,29086.0,79702.0,PTN,PALATIN TECHNOLOGIES INC,2836,911216.0,1997-10-14,,29086.0,2014.0,0.0,1.2647850600206558,7.561826720808896,<8.0
79702,2015-12-31,11.0,0.664,68030.0,7.654868550328585,2015,29086.0,79702.0,PTN,PALATIN TECHNOLOGIES INC,2836,911216.0,1997-10-14,,29086.0,2015.0,12.952,1.2567578366510908,7.754120152327933,<8.0
79702,2016-12-30,11.0,0.5051,133424.0,7.828611325004955,2016,29086.0,79702.0,PTN,PALATIN TECHNOLOGIES INC,2836,911216.0,1997-10-14,,29086.0,2016.0,0.0,1.2315022028791982,7.9190465180354765,<8.0
